nct_id,dropout_percentage_all,Clinical Title,Overall Status,Trial Phase,Allocation,Start Date,Completion Date,Primary Purpose,City,State,Zipcode,Gender,Minimum Age,New Completion Date,New Start Date,length_of_trial,RUCA2.0,Cleaned_Zipcodes
NCT00319553,1.242248006,"Post-licensure, Modified Double-blind, Multi-center Study Evaluating Safety and Immunogenicity of ADACEL® and BOOSTRIX®",Completed,Phase 4,Randomized,May 2006,December 2008,Prevention,Annapolis,Maryland,21401,All,11.0,2008-12-01,2006-05-01,945.0,1.0,21401
NCT00320255,24.10511364,A Phase 2 Pilot Study of Apixaban for the Prevention of Thromboembolic Events in Patients With Advanced (Metastatic) Cancer,Completed,Phase 2,Randomized,June 2006,January 2009,Prevention,Tucson,Arizona,85724,All,18.0,2009-01-01,2006-06-01,945.0,1.0,85724
NCT00323297,26.37735849,Assess the Efficacy and Safety of Sildenafil When Added to Bosentan in the Treatment of Pulmonary Arterial Hypertension,Completed,Phase 4,Randomized,September 2006,August 2013,Treatment,Los Angeles,California,90073,All,18.0,2013-08-01,2006-09-01,2526.0,1.0,90073
NCT00323869,0.0,"Phase II Bevacizumab, Gemcitabine and Carboplatin in Newly Diagnosed Non-Small Cell Lung Cancer",Completed,Phase 2,,June 2006,October 2013,Treatment,Palo Alto,California,94304-1290,All,18.0,2013-10-01,2006-06-01,2679.0,1.0,94304
NCT00326599,20.68965517,Gemcitabine and Carboplatin With or Without AZD2171 as First-Line Therapy in Treating Patients With Stage IIIB or Stage IV Non-Small Cell Lung Cancer,Completed,Phase 2,Randomized,June 2007,February 2010,Treatment,Scottsdale,Arizona,85259-5499,All,18.0,2010-02-01,2007-06-01,976.0,1.0,85259
NCT00336505,8.934707904,Study Comparing the Safety and Efficacy of Cethromycin to Clarithromycin for the Treatment of Community-Acquired Pneumonia (CAP),Completed,Phase 3,Randomized,December 2005,October 2007,Treatment,Woodridge,Illinois,60517,All,18.0,2007-10-01,2005-12-01,669.0,1.0,60517
NCT00336544,5.376510463,Study Comparing the Safety and Efficacy of Cethromycin to Clarithromycin for the Treatment of Community-Acquired Pneumonia,Completed,Phase 3,Randomized,June 2006,May 2007,Treatment,Woodridge,Illinois,60517,All,18.0,2007-05-01,2006-06-01,334.0,1.0,60517
NCT00343291,33.89344262,A Study of Cetuximab and Bevacizumab in Combination With Paclitaxel and Carboplatin in Stage IIIb/IV NSCLC,Completed,Phase 2,Randomized,December 2006,December 2010,Treatment,Decatur,Alabama,35601,All,18.0,2010-12-01,2006-12-01,1461.0,1.0,35601
NCT00345579,5.421561259,"Safety of Hib-MenCY-TT Vaccine Versus Licensed Hib Conjugate Vaccine, Given at 2, 4, 6 and 12 to 15 Months of Age",Completed,Phase 3,Randomized,September 2006,March 2008,Prevention,Birmingham,Alabama,35235,All,18.0,2008-03-01,2006-09-01,547.0,1.0,35235
NCT00346073,2.921715108,Safety and Immunogenicity of GSK's Tdap Vaccine (Boostrix) in Adults Aged 19 to 64 Years,Completed,Phase 3,Randomized,"July 13, 2006","March 7, 2007",Prevention,Huntsville,Alabama,35802,All,19.0,2007-03-01,2006-07-01,243.0,1.0,35802
NCT00346398,9.846153846,Promoting Tolerance to Common Allergens in High-Risk Children: Global Prevention of Asthma in Children (GPAC) Study,Completed,Phase 2,Randomized,May 2006,July 2011,Prevention,New York,New York,10029,All,1.0,2011-07-01,2006-05-01,1887.0,1.0,10029
NCT00346775,3.608247423,Validation Of Preference Module Of Experience With Allergic Rhinitis Nasal Sprays Questionnaire (EARNS-Q),Completed,Phase 3,Randomized,"May 1, 2006","June 29, 2006",Treatment,Fresno,California,93720,All,18.0,2006-06-01,2006-05-01,31.0,1.0,93720
NCT00347958,0.7352941176,"Descriptive, Open-label, Multicenter Study of the Safety of Redosing With ADACEL® Vaccine",Completed,Phase 4,Non-Randomized,August 2006,October 2008,Prevention,Jonesboro,Arkansas,72401,All,15.0,2008-10-01,2006-08-01,792.0,1.0,72401
NCT00355121,5.673816269,Study of Menactra® in Children Aged 4 to 6 Years When Administered Concomitantly With a Fifth Dose of DAPTACEL®,Completed,Phase 2,Randomized,October 2006,July 2009,Prevention,Little Rock,Arkansas,72205,All,4.0,2009-07-01,2006-10-01,1004.0,1.0,72205
NCT00355342,37.62719704,Bone Mineral Density Study In Patients With Chronic Obstructive Pulmonary Disease. DISKUS® Inhaler is a Trademark of the GSK Group of Companies.,Completed,Phase 4,Randomized,"April 28, 2004","September 6, 2007",Treatment,Berkeley,California,94705,All,40.0,2007-09-01,2004-04-01,1248.0,1.0,94705
NCT00356122,43.39622642,Docetaxel & Oxaliplatin in Combination With Bevacizumab as First-Line Treatment in Subjects With Non-Small Cell Lung Cancer (NSCLC),Completed,Phase 2,Non-Randomized,July 2006,August 2010,Treatment,Bridgewater,New Jersey,08807,All,18.0,2010-08-01,2006-07-01,1492.0,1.0,08807
NCT00358436,21.92156863,Efficacy and Safety of LAS 34273 in Patients With Moderate to Severe Stable Chronic Obstructive Pulmonary Disease(COPD),Completed,Phase 3,Randomized,August 2006,June 2008,Treatment,Jasper,Alabama,35501,All,40.0,2008-06-01,2006-08-01,670.0,4.2,35501
NCT00359788,10.61974514,A Trial Comparing Treatment With Tiotropium Inhalation Capsules to Combivent Inhalation Aerosol in COPD Patients.,Completed,Phase 4,,July 2006,,Treatment,Birmingham,Alabama,,All,40.0,,2006-07-01,731.0,1.0,35203
NCT00363415,8.149819276,Study of Pemetrexed and Carboplatin Compared With Etoposide Carboplatin to Treat Extensive-Stage Small Cell Lung Cancer,Completed,Phase 3,Randomized,August 2006,June 2008,Treatment,Huntsville,Alabama,35805,All,18.0,2008-06-01,2006-08-01,670.0,1.0,35805
NCT00364351,16.59846354,Efficacy Trial Comparing ZD6474 With Erlotinib in NSCLC After Failure of at Least One Prior Chemotherapy,Completed,Phase 3,Randomized,August 2006,November 2016,Treatment,Berkeley,California,,All,18.0,2016-11-01,2006-08-01,3745.0,1.0,60163
NCT00365105,3.969742436,"Zoledronate, Vitamin D, and Calcium With or Without Strontium 89 or Samarium 153 in Preventing or Delaying Bone Problems in Patients With Bone Metastases From Prostate Cancer, Lung Cancer, or Breast Cancer",Completed,Phase 3,Randomized,"July 11, 2006","February 27, 2017",Supportive Care,Mobile,Alabama,36608,All,18.0,2017-02-01,2006-07-01,3868.0,1.0,36608
NCT00365547,4.347826087,Topotecan and Bevacizumab in Treating Patients With Stage IIIB or Stage IV Non-Small Cell Lung Cancer That Did Not Respond to Previous Systemic Chemotherapy,Completed,Phase 2,,September 2006,September 2011,Treatment,Minneapolis,Minnesota,55455,All,18.0,2011-09-01,2006-09-01,1826.0,1.0,55455
NCT00367770,5.405405405,BREATHE 5-OL: Tracleer (Bosentan) in Patients With Pulmonary Arterial Hypertension Related to Eisenmenger Physiology,Completed,Phase 4,Non-Randomized,January 2004,December 2005,Treatment,Boston,Massachusetts,02115,All,12.0,2005-12-01,2004-01-01,700.0,1.0,02115
NCT00368927,11.4516129,Sulindac in Preventing Lung Cancer in Current or Former Smokers With Bronchial Dysplasia,Completed,Phase 2,Randomized,August 2006,December 2010,Prevention,Scottsdale,Arizona,85259,All,40.0,2010-12-01,2006-08-01,1583.0,1.0,85259
NCT00368992,37.25490196,"S0536: Cetuximab, Paclitaxel, Carboplatin, and Bevacizumab in Treating Patients With Advanced Non-Small Cell Lung Cancer",Completed,Phase 2,,August 2006,October 2010,Treatment,San Antonio,Texas,78245,All,18.0,2010-10-01,2006-08-01,1522.0,1.0,78245
NCT00371683,10.07902025,Study of Apixaban for the Prevention of Thrombosis-related Events Following Knee Replacement Surgery,Completed,Phase 3,Randomized,November 2006,May 2008,Prevention,Birmingham,Alabama,35205,All,18.0,2008-05-01,2006-11-01,547.0,1.0,35205
NCT00372775,28.125,Study Tests The Safety And Effectiveness Of SU011248 In Patients With Non-Small Cell Lung Cancer Having Brain Metastases,Completed,Phase 2,Non-Randomized,March 2007,December 2009,Treatment,Norwalk,Connecticut,06856,All,18.0,2009-12-01,2007-03-01,1006.0,1.0,06856
NCT00373425,29.49845161,A Study of Erlotinib (Tarceva) After Surgery With or Without Adjuvant Chemotherapy in Non-Small Cell Lung Carcinoma (NSCLC) Patients Who Have Epidermal Growth Factor Receptor (EGFR) Positive Tumors,Completed,Phase 3,Randomized,September 2006,June 2014,Treatment,Birmingham,Alabama,35294,All,18.0,2014-06-01,2006-09-01,2830.0,1.0,35294
NCT00374140,5.0,Phase II Trial of RAD001 (Everolimus) in Previously Treated Small Cell Lung Cancer,Completed,Phase 2,,October 2006,June 2012,Treatment,Steubenville,Ohio,43952,All,18.0,2012-06-01,2006-10-01,2070.0,1.0,43952
NCT00377403,6.673928831,Treatment of Acute Sinusitis,Completed,Phase 4,Randomized,October 2006,August 2010,Treatment,St. Louis,Missouri,63110,All,18.0,2010-08-01,2006-10-01,1400.0,1.0,63110
NCT00377611,1.872743392,"Study on the Incidence of Influenza and Its Complications, in Subjects Aged 50 Years and Over Vaccinated With Fluarix™",Completed,Phase 4,Non-Randomized,"October 5, 2006","June 20, 2007",Prevention,Mobile,Alabama,36608,All,50.0,2007-06-01,2006-10-01,243.0,1.0,36608
NCT00380068,25.89285714,Safety and Efficacy Study of Ambrisentan in Subjects With Pulmonary Hypertension,Completed,Phase 3,Non-Randomized,August 2006,May 2009,Treatment,Birmingham,Alabama,35294,All,18.0,2009-05-01,2006-08-01,1004.0,1.0,35294
NCT00383123,6.177832483,Study Comparing the Immune Response and Safety of Fluarix and Fluzone Influenza Vaccines in Children,Completed,Phase 3,Randomized,"November 2, 2006","October 19, 2007",Prevention,Antioch,California,94509,All,0.5,2007-10-01,2006-11-01,334.0,1.1,94509
NCT00387088,15.21453823,Tiotropium / Respimat One Year Study in COPD.,Completed,Phase 3,,September 2006,,Treatment,Birmingham,Alabama,,All,40.0,,2006-09-01,731.0,1.0,35203
NCT00388505,11.51742994,Safety of Tobramycin Inhalation Powder (TIP) vs Tobramycin Solution for Inhalation in Patients With Cystic Fibrosis,Completed,Phase 3,Randomized,February 2006,March 2009,Treatment,Hartford,Connecticut,06102,All,6.0,2009-03-01,2006-02-01,1124.0,1.0,06102
NCT00388583,0.6195786865,"Study of Inactivated, Split-Virion Influenza Vaccine Compared With Standard Fluzone Vaccine in Elderly Subjects",Completed,Phase 2,Randomized,September 2006,September 2008,Prevention,Alabaster,Alabama,,All,65.0,2008-09-01,2006-09-01,731.0,1.0,35007
NCT00390806,9.322033898,Oral HYCAMTIN Plus Whole Brain Radiation Therapy In Treatment Of Brain Metastases Resulting From Non-Small Lung Cancer,Completed,Phase 3,Randomized,December 2006,September 2013,Treatment,Birmingham,Alabama,35294,All,18.0,2013-09-01,2006-12-01,2466.0,1.0,35294
NCT00390884,2.61645493,Safety and Immunogenicity of Fluzone® Vaccine in Children Who Received 2 Doses of the 2005-2006 Fluzone Formulation.,Completed,Phase 4,Non-Randomized,October 2006,September 2008,Prevention,Layton,Utah,84041,All,0.9166666666666666,2008-09-01,2006-10-01,701.0,1.0,84041
NCT00391053,0.5485229896,"Immunogenicity of High-dose Inactivated, Split-virion Influenza Vaccine Versus Standard Fluzone Vaccine in the Elderly",Completed,Phase 3,Randomized,October 2006,February 2008,Prevention,Mesa,Arizona,,All,65.0,2008-02-01,2006-10-01,488.0,1.0,83643
NCT00391391,11.40476765,"Study of Inactivated, Split-Virion Influenza Vaccine Compared With Standard Fluzone Vaccine in Infants and Children",Completed,Phase 2,Randomized,October 2006,October 2007,Prevention,Harrisburg,Arkansas,72432,All,0.5,2007-10-01,2006-10-01,365.0,2.0,72432
NCT00391768,12.86231884,Oseltamivir Treatment for Children Less Than 24 Months of Age With Influenza,Completed,Phase 1/Phase 2,Non-Randomized,January 2007,April 2010,Treatment,Birmingham,Alabama,35117,All,18.0,2010-04-01,2007-01-01,1186.0,1.0,35117
NCT00392288,11.03480837,Efficacy and Safety of Ciclesonide (CIC) Administered Twice Daily in Pediatric Patients With Asthma.,Completed,Phase 3,Randomized,September 2006,February 2008,Treatment,Bridgewater,New Jersey,08807,All,4.0,2008-02-01,2006-09-01,518.0,1.0,08807
NCT00393367,5.076173826,Budesonide Inhalation Suspension for Acute Asthma in Children,Completed,Phase 4,Randomized,December 2006,November 2007,Treatment,Philadelphia,Pennsylvania,19104,All,2.0,2007-11-01,2006-12-01,335.0,1.0,19104
NCT00400153,7.400428183,Respimat® Combivent Trial in Chronic Obstructive Pulmonary Disease (COPD),Completed,Phase 3,Randomized,November 2006,,Treatment,Birmingham,Alabama,,All,40.0,,2006-11-01,731.0,1.0,35203
NCT00402649,5.714285714,Open-Label Study of H5 Vaccine in Participants of Protocol 04-077,Completed,Phase 1/Phase 2,Non-Randomized,February 2007,December 2007,Prevention,Torrance,California,90502,All,2.0,2007-12-01,2007-02-01,303.0,1.0,90502
NCT00404924,17.21316235,ZD6474 (ZACTIMA™) Phase III Study in EGFR Failures,Completed,Phase 3,Randomized,November 2006,November 2014,Treatment,Tucson,Arizona,,All,18.0,2014-11-01,2006-11-01,2922.0,1.0,85701
NCT00408317,8.064516129,Safety and Efficacy Study of ULTRASE® MT20 in Participants With Cystic Fibrosis (CF) and Exocrine Pancreatic Insufficiency (PI),Completed,Phase 3,Randomized,November 2006,April 2007,Treatment,Grand Rapids,Michigan,49503,All,7.0,2007-04-01,2006-11-01,151.0,1.0,49503
NCT00409188,0.0,Cancer Vaccine Study for Unresectable Stage III Non-small Cell Lung Cancer (START),Completed,Phase 3,Randomized,January 2007,April 2015,Treatment,Fort Smith,Arkansas,72901,All,18.0,2015-04-01,2007-01-01,3012.0,1.0,72901
NCT00411671,17.14285714,BATTLE Program: Sorafenib in Patients With NSCLC,Completed,Phase 2,,November 2006,November 2012,Treatment,Houston,Texas,77030,All,18.0,2012-11-01,2006-11-01,2192.0,1.0,77030
NCT00412737,4.425061164,A Study of Oseltamivir (Tamiflu) for the Seasonal Prophylaxis of Influenza in Immunocompromised Participants,Completed,Phase 4,Randomized,January 2007,May 2008,Prevention,Birmingham,Alabama,35233,All,18.0,2008-05-01,2007-01-01,486.0,1.0,35233
NCT00416455,3.08326229,"Fludeoxyglucose (FDG) F 18 PET Scan, CT Scan, and Ferumoxtran-10 MRI Scan Before Chemotherapy and Radiation Therapy in Finding Lymph Node Metastasis in Patients With Locally Advanced Cervical Cancer or High-Risk Endometrial Cancer",Completed,Phase 1/Phase 2,,September 2007,"July 16, 2016",Diagnostic,Los Angeles,California,90095,Female,18.0,2016-07-01,2007-09-01,3226.0,1.0,90095
NCT00419263,2.336728701,Evaluation of the Efficacy and Safety of Peramivir in Subjects With Uncomplicated Acute Influenza.,Completed,Phase 2,Randomized,January 2007,September 2007,Treatment,Birmingham,Alabama,35209,All,18.0,2007-09-01,2007-01-01,243.0,1.0,35209
NCT00419744,28.49988412,A Comparison of SYMBICORT® pMDI With Formoterol Turbuhaler® in Subjects With COPD,Completed,Phase 3,Randomized,January 2007,August 2009,Treatment,Jasper,Alabama,,All,40.0,2009-08-01,2007-01-01,943.0,1.0,14855
NCT00419757,10.79636387,"An Efficacy Study Comparing SYMBICORT® Pressurised Metered Dose Inhaler (pMDI) With Budesonide Hydrofluoroalkanes (HFA) pMDI, in Hispanic Subjects With ICS Dependent Asthma",Completed,Phase 3,Randomized,January 2007,June 2008,Treatment,Anaheim,California,,All,12.0,2008-06-01,2007-01-01,517.0,1.0,92801
NCT00419952,36.20834999,A Comparison of SYMBICORT® pMDI With Budesonide HFA pMDI in African American Subjects With Asthma.,Completed,Phase 3,Randomized,February 2007,November 2009,Treatment,Birmingham,Alabama,,All,12.0,2009-11-01,2007-02-01,1004.0,1.0,35203
NCT00423319,8.212523868,Study of an Investigational Drug for the Prevention of Thrombosis-related Events Following Hip Replacement Surgery (ADVANCE-3),Completed,Phase 3,Randomized,March 2007,September 2009,Prevention,Birmingham,Alabama,35209,All,18.0,2009-09-01,2007-03-01,915.0,1.0,35209
NCT00424528,5.569050832,Efficacy Safety Study of Arformoterol/Tiotropium Combination Versus Either Therapy Alone in Chronic Obstructive Pulmonary Disease (COPD),Completed,Phase 4,Randomized,December 2006,October 2007,Treatment,Jasper,Alabama,35501,All,45.0,2007-10-01,2006-12-01,304.0,4.2,35501
NCT00425061,11.11111111,Study Evaluating the Effect of IMA-638 in Subjects With Persistent Asthma,Completed,Phase 2,Randomized,February 2007,August 2008,Treatment,Birmingham,Alabama,35209,All,18.0,2008-08-01,2007-02-01,547.0,1.0,35209
NCT00431964,3.852298953,Effect of Azithromycin on Lung Function in 6-18 Year-olds With Cystic Fibrosis (CF) Not Infected With P. Aeruginosa,Completed,Phase 4,Randomized,February 2007,November 2009,Treatment,Phoenix,Arizona,85016,All,6.0,2009-11-01,2007-02-01,1004.0,1.0,85016
NCT00433329,16.0,Combination Therapy in Pulmonary Arterial Hypertension,Completed,Phase 4,Non-Randomized,March 2007,August 2010,Treatment,Birmingham,Alabama,35294,All,12.0,2010-08-01,2007-03-01,1249.0,1.0,35294
NCT00435461,6.091161608,Fluticasone Furoate Nasal Spray Versus Oral Fexofenadine,Completed,Phase 4,Randomized,"December 20, 2006","February 28, 2007",Treatment,Austin,Texas,78731,All,12.0,2007-02-01,2006-12-01,62.0,1.0,78731
NCT00439725,10.26963992,Once - Daily Oral Direct Factor Xa Inhibitor Rivaroxaban In The Long-Term Prevention Of Recurrent Symptomatic Venous Thromboembolism In Patients With Symptomatic Deep-Vein Thrombosis Or Pulmonary Embolism. The Einstein-Extension Study,Completed,Phase 3,Randomized,February 2007,September 2009,Prevention,Little Rock,Arkansas,72205,All,18.0,2009-09-01,2007-02-01,943.0,1.0,72205
NCT00439777,10.90768157,Oral Direct Factor Xa Inhibitor Rivaroxaban in Patients With Acute Symptomatic Pulmonary Embolism - The EINSTEIN PE Study,Completed,Phase 3,Randomized,March 2007,December 2011,Treatment,Little Rock,Arkansas,72205,All,18.0,2011-12-01,2007-03-01,1736.0,1.0,72205
NCT00441441,6.280003919,A 12-Week Study To Assess The Safety Of Fluticasone Propionate/Salmeterol 100/50 Hydrofluoroalkane (HFA) Versus Fluticasone Propionate 100 HFA In Children With Asthma,Completed,Phase 3,Randomized,February 2007,January 2008,Treatment,Huntington Beach,California,92647,All,4.0,2008-01-01,2007-02-01,334.0,1.0,92647
NCT00445848,27.05882353,S0636: Erlotinib and Bevacizumab in Never-Smokers With Stage IIIB or Stage IV Primary Non-Small Cell Lung Cancer,Completed,Phase 2,,July 2007,January 2014,Treatment,Antioch,California,94531,All,18.0,2014-01-01,2007-07-01,2376.0,1.1,94531
NCT00449072,25.42061929,"Study of Triamcinolone Acetonide on the Growth Velocity of Children, Ages 3 to 9, With Perennial Allergic Rhinitis (PAR)",Completed,Phase 4,Randomized,March 2007,October 2011,Treatment,Bridgewater,New Jersey,08807,All,3.0,2011-10-01,2007-03-01,1675.0,1.0,08807
NCT00452348,22.92148509,A 12-Month Study Comparing Fluticasone Propionate/Salmeterol (ADVAIR) DISKUS Combination Product 250/50mcg Twice Daily To Fluticasone Propionate (FLOVENT) DISKUS 250 mcg Twice Daily In Symptomatic Patients With Asthma,Completed,Phase 4,Randomized,May 2007,April 2009,Treatment,Birmingham,Alabama,35209,All,12.0,2009-04-01,2007-05-01,701.0,1.0,35209
NCT00452400,3.748459062,Efficacy and Safety of 4 Weeks Treatment With Inhaled BI 1744 CL in Patients With COPD.,Completed,Phase 2,,March 2007,,Treatment,Birmingham,Alabama,,All,40.0,,2007-03-01,731.0,1.0,35203
